index,danceability,energy,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,artist_name,release_date,song_name,song_name_formatted
392,0.772,0.907,3,0.124,0.136,0.0,0.334,0.783,119.973,177467,4,TWICE,2022-08-26,Talk that Talk,talk-that-talk
393,0.666,0.847,10,0.106,0.102,0.0,0.0702,0.815,149.94,186947,4,TWICE,2022-08-26,Queen of Hearts,queen-of-hearts
394,0.778,0.8,2,0.227,0.254,0.0,0.139,0.585,137.997,176973,4,TWICE,2022-08-26,Basics,basics
395,0.757,0.875,1,0.126,0.0528,0.0,0.0427,0.571,122.946,215400,4,TWICE,2022-08-26,Trouble,trouble
396,0.639,0.884,7,0.0483,0.0778,0.0,0.178,0.663,131.963,189200,4,TWICE,2022-08-26,Brave,brave
397,0.716,0.799,5,0.0755,0.327,0.0,0.0576,0.836,159.886,195000,4,TWICE,2022-08-26,Gone,gone
398,0.681,0.659,5,0.0813,0.34,0.0,0.109,0.537,136.968,189347,4,TWICE,2022-08-26,When We Were Kids,when-we-were-kids
399,0.776,0.89,7,0.0573,0.0628,0.0,0.0634,0.864,111.998,188433,4,TWICE,2022-07-27,Celebrate,celebrate
400,0.722,0.871,8,0.118,0.148,0.0,0.0387,0.756,103.999,183989,4,TWICE,2022-07-27,Voices of Delight,voices-of-delight
401,0.737,0.789,1,0.073,0.11,0.0,0.303,0.607,114.968,183340,4,TWICE,2022-07-27,TICK TOCK,tick
402,0.754,0.802,4,0.0772,0.303,0.0,0.0734,0.844,109.981,213340,4,TWICE,2022-07-27,Flow like waves,flow-like-waves
403,0.741,0.748,10,0.0547,0.0945,1.05e-05,0.334,0.764,104.04,182033,4,TWICE,2022-07-27,That's all I'm saying,all-saying
404,0.602,0.761,4,0.0869,0.21,0.0,0.116,0.684,168.041,210867,4,TWICE,2022-07-27,Bitter Sweet,bitter-sweet
405,0.816,0.803,6,0.0577,0.179,0.0,0.0522,0.883,100.034,192167,4,TWICE,2022-07-27,Sandcastle,sandcastle
406,0.609,0.762,9,0.0785,0.0472,0.0,0.407,0.346,105.039,200213,4,TWICE,2022-07-27,Just be yourself,just-be-yourself
407,0.693,0.586,5,0.0315,0.233,0.0,0.145,0.459,82.039,263680,4,TWICE,2022-07-27,Doughnut,doughnut
408,0.776,0.89,7,0.0573,0.0628,0.0,0.0634,0.864,111.998,188433,4,TWICE,2022-07-27,Celebrate,celebrate
409,0.722,0.871,8,0.118,0.148,0.0,0.0387,0.756,103.999,183989,4,TWICE,2022-07-27,Voices of Delight,voices-of-delight
410,0.737,0.789,1,0.073,0.11,0.0,0.303,0.607,114.968,183340,4,TWICE,2022-07-27,TICK TOCK,tick
411,0.754,0.802,4,0.0772,0.303,0.0,0.0734,0.844,109.981,213340,4,TWICE,2022-07-27,Flow like waves,flow-like-waves
412,0.741,0.748,10,0.0547,0.0945,1.05e-05,0.334,0.764,104.04,182033,4,TWICE,2022-07-27,That's all I'm saying,all-saying
413,0.602,0.761,4,0.0869,0.21,0.0,0.116,0.684,168.041,210867,4,TWICE,2022-07-27,Bitter Sweet,bitter-sweet
414,0.816,0.803,6,0.0577,0.179,0.0,0.0522,0.883,100.034,192167,4,TWICE,2022-07-27,Sandcastle,sandcastle
415,0.618,0.756,9,0.0693,0.0485,0.0,0.0887,0.36,105.01,202414,4,TWICE,2022-07-27,Just be yourself,just-be-yourself
416,0.688,0.583,5,0.033,0.206,0.0,0.147,0.456,82.004,266450,4,TWICE,2022-07-27,Doughnut,doughnut
417,0.786,0.858,11,0.0675,0.0487,0.0,0.126,0.649,112.999,194600,4,TWICE,2021-11-12,SCIENTIST,scientist
418,0.807,0.704,5,0.071,0.0245,0.0,0.0535,0.961,115.995,219387,4,TWICE,2021-11-12,MOONLIGHT,moonlight
419,0.746,0.809,6,0.0484,0.0338,0.0,0.0756,0.816,149.984,176160,4,TWICE,2021-11-12,ICON,icon
420,0.84,0.827,9,0.061,0.0112,0.0,0.151,0.82,124.989,211427,4,TWICE,2021-11-12,CRUEL,cruel
421,0.858,0.831,9,0.12,0.0977,0.0,0.0453,0.886,119.975,187933,4,TWICE,2021-11-12,REAL YOU,real-you
422,0.756,0.889,11,0.0945,0.0921,0.0,0.196,0.653,117.971,191253,4,TWICE,2021-11-12,F.I.L.A (Fall In Love Again),in-love
423,0.799,0.772,7,0.105,0.213,0.0,0.0892,0.61,141.968,170560,4,TWICE,2021-11-12,LAST WALTZ,last-waltz
424,0.656,0.851,7,0.215,0.065,0.0,0.141,0.752,93.208,187800,4,TWICE,2021-11-12,ESPRESSO,espresso
425,0.665,0.732,5,0.173,0.768,0.0,0.378,0.436,82.026,180613,4,TWICE,2021-11-12,REWIND,rewind
426,0.511,0.615,11,0.0307,0.122,0.0,0.154,0.223,169.835,217213,4,TWICE,2021-11-12,CACTUS,cactus
427,0.739,0.907,11,0.156,0.389,1.33e-06,0.0658,0.778,120.069,205467,4,TWICE,2021-11-12,"PUSH & PULL (JIHYO, SANA, DAHYUN)",push-pull
428,0.813,0.638,0,0.122,0.0363,0.0,0.057,0.544,169.968,183213,4,TWICE,2021-11-12,"HELLO (NAYEON, MOMO, CHAEYOUNG)",hello
429,0.656,0.875,0,0.0463,0.0799,0.0,0.222,0.708,88.938,198453,4,TWICE,2021-11-12,"1, 3, 2 (JEONGYEON, MINA, TZUYU)",2
430,0.853,0.734,8,0.0363,0.212,0.0,0.0671,0.78,116.03,195053,4,TWICE,2021-11-12,CANDY,candy
431,0.808,0.903,9,0.0729,0.0899,0.0,0.0816,0.922,120.044,198053,4,TWICE,2021-11-12,The Feels,the-feels
432,0.753,0.956,11,0.119,0.057,0.000187,0.152,0.556,123.025,208780,4,TWICE,2021-11-12,SCIENTIST - R3HAB Remix,scientist-remix
433,0.786,0.858,11,0.0675,0.0487,0.0,0.126,0.649,112.999,194600,4,TWICE,2021-11-12,SCIENTIST,scientist
434,0.807,0.704,5,0.071,0.0245,0.0,0.0535,0.961,115.995,219387,4,TWICE,2021-11-12,MOONLIGHT,moonlight
435,0.746,0.809,6,0.0484,0.0338,0.0,0.0756,0.816,149.984,176160,4,TWICE,2021-11-12,ICON,icon
436,0.84,0.827,9,0.061,0.0112,0.0,0.151,0.82,124.989,211427,4,TWICE,2021-11-12,CRUEL,cruel
437,0.858,0.831,9,0.12,0.0977,0.0,0.0453,0.886,119.975,187933,4,TWICE,2021-11-12,REAL YOU,real-you
438,0.756,0.889,11,0.0945,0.0921,0.0,0.196,0.653,117.971,191253,4,TWICE,2021-11-12,F.I.L.A (Fall In Love Again),in-love
439,0.799,0.772,7,0.105,0.213,0.0,0.0892,0.61,141.968,170560,4,TWICE,2021-11-12,LAST WALTZ,last-waltz
440,0.656,0.851,7,0.215,0.065,0.0,0.141,0.752,93.208,187800,4,TWICE,2021-11-12,ESPRESSO,espresso
441,0.665,0.732,5,0.173,0.768,0.0,0.378,0.436,82.026,180613,4,TWICE,2021-11-12,알고 싶지 않아 (REWIND),
442,0.511,0.615,11,0.0307,0.122,0.0,0.154,0.223,169.835,217213,4,TWICE,2021-11-12,선인장 (CACTUS),
443,0.739,0.907,11,0.156,0.389,1.33e-06,0.0658,0.778,120.069,205467,4,TWICE,2021-11-12,"PUSH & PULL (JIHYO, SANA, DAHYUN)",push-pull
444,0.813,0.638,0,0.122,0.0363,0.0,0.057,0.544,169.968,183213,4,TWICE,2021-11-12,"HELLO (NAYEON, MOMO, CHAEYOUNG)",hello
445,0.656,0.875,0,0.0463,0.0799,0.0,0.222,0.708,88.938,198453,4,TWICE,2021-11-12,"1, 3, 2 (JEONGYEON, MINA, TZUYU)",2
446,0.853,0.734,8,0.0363,0.212,0.0,0.0671,0.78,116.03,195053,4,TWICE,2021-11-12,CANDY,candy
447,0.808,0.903,9,0.0729,0.0899,0.0,0.0816,0.922,120.044,198053,4,TWICE,2021-11-12,The Feels,the-feels
448,0.753,0.956,11,0.119,0.057,0.000187,0.152,0.556,123.024,208780,4,TWICE,2021-11-12,SCIENTIST (R3HAB Remix),scientist
449,0.786,0.858,11,0.0675,0.0487,0.0,0.126,0.649,112.999,194600,4,TWICE,2021-11-12,SCIENTIST,scientist
450,0.807,0.704,5,0.071,0.0245,0.0,0.0535,0.961,115.995,219387,4,TWICE,2021-11-12,MOONLIGHT,moonlight
451,0.746,0.809,6,0.0484,0.0338,0.0,0.0756,0.816,149.984,176160,4,TWICE,2021-11-12,ICON,icon
452,0.84,0.827,9,0.061,0.0112,0.0,0.151,0.82,124.989,211427,4,TWICE,2021-11-12,CRUEL,cruel
453,0.858,0.831,9,0.12,0.0977,0.0,0.0453,0.886,119.975,187933,4,TWICE,2021-11-12,REAL YOU,real-you
454,0.756,0.889,11,0.0945,0.0921,0.0,0.196,0.653,117.971,191253,4,TWICE,2021-11-12,F.I.L.A (Fall In Love Again),in-love
455,0.799,0.772,7,0.105,0.213,0.0,0.0892,0.61,141.968,170560,4,TWICE,2021-11-12,LAST WALTZ,last-waltz
456,0.656,0.851,7,0.215,0.065,0.0,0.141,0.752,93.208,187800,4,TWICE,2021-11-12,ESPRESSO,espresso
457,0.665,0.732,5,0.173,0.768,0.0,0.378,0.436,82.026,180613,4,TWICE,2021-11-12,REWIND,rewind
458,0.511,0.615,11,0.0307,0.122,0.0,0.154,0.223,169.835,217213,4,TWICE,2021-11-12,CACTUS,cactus
459,0.739,0.907,11,0.156,0.389,1.33e-06,0.0658,0.778,120.069,205467,4,TWICE,2021-11-12,"PUSH & PULL (JIHYO, SANA, DAHYUN)",push-pull
460,0.813,0.638,0,0.122,0.0363,0.0,0.057,0.544,169.968,183213,4,TWICE,2021-11-12,"HELLO (NAYEON, MOMO, CHAEYOUNG)",hello
461,0.656,0.875,0,0.0463,0.0799,0.0,0.222,0.708,88.938,198453,4,TWICE,2021-11-12,"1, 3, 2 (JEONGYEON, MINA, TZUYU)",2
462,0.853,0.734,8,0.0363,0.212,0.0,0.0671,0.78,116.03,195053,4,TWICE,2021-11-12,CANDY,candy
463,0.808,0.903,9,0.0729,0.0899,0.0,0.0816,0.922,120.044,198053,4,TWICE,2021-11-12,The Feels,the-feels
464,0.755,0.955,11,0.121,0.0576,0.0001,0.186,0.622,123.02,208780,4,TWICE,2021-11-12,SCIENTIST (R3HAB Remix),scientist
465,0.684,0.877,3,0.0611,0.0477,0.0,0.344,0.599,134.98,182680,4,TWICE,2021-07-28,Perfect World,perfect-world
466,0.768,0.698,6,0.046,0.00123,0.00031,0.353,0.584,124.99,223667,4,TWICE,2021-07-28,BETTER,better
467,0.745,0.684,6,0.0568,0.0513,0.0,0.117,0.37,91.021,231233,4,TWICE,2021-07-28,Good at Love,good-at-love
468,0.669,0.956,6,0.126,0.0302,9.78e-06,0.0764,0.81,114.922,220240,4,TWICE,2021-07-28,Fanfare,fanfare
469,0.734,0.714,7,0.0986,0.166,0.0,0.0648,0.761,130.999,227747,4,TWICE,2021-07-28,Kura Kura,kura-kura
470,0.806,0.85,6,0.13,0.076,0.0,0.144,0.772,114.994,227653,4,TWICE,2021-07-28,Four-leaf Clover,clover
471,0.792,0.846,1,0.144,0.0402,0.0,0.327,0.55,113.009,210953,4,TWICE,2021-07-28,In the summer,in-the-summer
472,0.763,0.767,9,0.0384,0.236,0.0,0.34,0.727,103.01,241747,4,TWICE,2021-07-28,PIECES OF LOVE,pieces-of-love
473,0.568,0.553,7,0.045,0.181,0.0,0.0638,0.502,102.022,197353,3,TWICE,2021-07-28,"Thank you, Family",thank-family
474,0.581,0.42,6,0.03,0.818,0.0,0.116,0.317,135.786,259693,4,TWICE,2021-07-28,PROMISE,promise
475,0.678,0.881,8,0.0604,0.0479,0.0,0.325,0.61,134.966,184973,4,TWICE,2021-07-28,Perfect World,perfect-world
476,0.767,0.707,6,0.0437,0.00105,0.000444,0.29,0.582,124.982,222067,4,TWICE,2021-07-28,BETTER,better
477,0.745,0.684,6,0.0568,0.0513,0.0,0.117,0.37,91.021,231233,4,TWICE,2021-07-28,Good at Love,good-at-love
478,0.675,0.954,6,0.12,0.0238,5.32e-06,0.0767,0.801,114.993,220033,4,TWICE,2021-07-28,Fanfare,fanfare
479,0.736,0.715,7,0.106,0.167,0.0,0.0628,0.763,131.012,227493,4,TWICE,2021-07-28,Kura Kura,kura-kura
480,0.806,0.85,6,0.13,0.076,0.0,0.144,0.772,114.994,227653,4,TWICE,2021-07-28,Four-leaf Clover,clover
481,0.792,0.846,1,0.144,0.0402,0.0,0.327,0.55,113.009,210953,4,TWICE,2021-07-28,In the summer,in-the-summer
482,0.763,0.767,9,0.0384,0.236,0.0,0.34,0.727,103.01,241747,4,TWICE,2021-07-28,PIECES OF LOVE,pieces-of-love
483,0.568,0.553,7,0.045,0.181,0.0,0.0638,0.502,102.022,197353,3,TWICE,2021-07-28,"Thank you, Family",thank-family
484,0.581,0.42,6,0.03,0.818,0.0,0.116,0.317,135.786,259693,4,TWICE,2021-07-28,PROMISE,promise
485,0.657,0.88,10,0.102,0.121,0.0,0.463,0.769,150.084,205493,4,TWICE,2020-10-26,I CAN'T STOP ME,i-stop-me
486,0.8,0.81,4,0.0604,0.182,1.06e-06,0.107,0.694,105.042,179320,4,TWICE,2020-10-26,HELL IN HEAVEN,hell-in-heaven
487,0.709,0.88,2,0.0585,0.0298,4.46e-06,0.103,0.713,119.948,214240,4,TWICE,2020-10-26,UP NO MORE,up-no-more
488,0.78,0.896,11,0.0614,0.0101,0.0,0.091,0.715,124.926,179587,4,TWICE,2020-10-26,DO WHAT WE LIKE,do-what-we-like
489,0.842,0.638,2,0.0684,0.207,0.0,0.118,0.606,115.051,208133,4,TWICE,2020-10-26,BRING IT BACK,bring-it-back
490,0.669,0.84,7,0.0599,0.0294,0.0,0.663,0.483,105.009,196947,4,TWICE,2020-10-26,BELIEVER,believer
491,0.629,0.837,0,0.258,0.139,0.0,0.107,0.423,105.882,193573,4,TWICE,2020-10-26,QUEEN,queen
492,0.791,0.852,6,0.0449,0.296,1.56e-05,0.0999,0.509,100.062,181520,4,TWICE,2020-10-26,GO HARD,go-hard
493,0.79,0.927,1,0.141,0.108,0.0,0.357,0.553,97.995,209480,4,TWICE,2020-10-26,SHOT CLOCK,shot-clock
494,0.509,0.574,5,0.262,0.533,0.0,0.0898,0.69,85.96,171053,4,TWICE,2020-10-26,HANDLE IT,handle-it
495,0.676,0.597,5,0.0387,0.0953,0.0,0.455,0.522,100.156,198867,4,TWICE,2020-10-26,DEPEND ON YOU,depend-on-you
496,0.713,0.841,8,0.0622,0.0859,0.0,0.0646,0.723,105.963,247360,4,TWICE,2020-10-26,SAY SOMETHING,say-something
497,0.362,0.813,5,0.113,0.0689,0.0,0.195,0.346,86.468,218533,1,TWICE,2020-10-26,BEHIND THE MASK,behind-the-mask
498,0.657,0.88,10,0.102,0.121,0.0,0.463,0.769,150.084,205493,4,TWICE,2020-10-26,I CAN'T STOP ME,i-stop-me
499,0.8,0.81,4,0.0604,0.182,1.06e-06,0.107,0.694,105.042,179320,4,TWICE,2020-10-26,HELL IN HEAVEN,hell-in-heaven
500,0.709,0.88,2,0.0585,0.0298,4.46e-06,0.103,0.713,119.948,214240,4,TWICE,2020-10-26,UP NO MORE,up-no-more
501,0.78,0.896,11,0.0614,0.0101,0.0,0.091,0.715,124.926,179587,4,TWICE,2020-10-26,DO WHAT WE LIKE,do-what-we-like
502,0.842,0.638,2,0.0684,0.207,0.0,0.118,0.606,115.051,208133,4,TWICE,2020-10-26,BRING IT BACK,bring-it-back
503,0.669,0.84,7,0.0599,0.0294,0.0,0.663,0.483,105.009,196947,4,TWICE,2020-10-26,BELIEVER,believer
504,0.629,0.837,0,0.258,0.139,0.0,0.107,0.423,105.882,193573,4,TWICE,2020-10-26,QUEEN,queen
505,0.791,0.852,6,0.0449,0.296,1.56e-05,0.0999,0.509,100.062,181520,4,TWICE,2020-10-26,GO HARD,go-hard
506,0.79,0.927,1,0.141,0.108,0.0,0.357,0.553,97.995,209480,4,TWICE,2020-10-26,SHOT CLOCK,shot-clock
507,0.509,0.574,5,0.262,0.533,0.0,0.0898,0.69,85.96,171053,4,TWICE,2020-10-26,HANDLE IT,handle-it
508,0.676,0.597,5,0.0387,0.0953,0.0,0.455,0.522,100.156,198867,4,TWICE,2020-10-26,DEPEND ON YOU,depend-on-you
509,0.713,0.841,8,0.0622,0.0859,0.0,0.0646,0.723,105.963,247360,4,TWICE,2020-10-26,SAY SOMETHING,say-something
510,0.362,0.813,5,0.113,0.0689,0.0,0.195,0.346,86.468,218533,1,TWICE,2020-10-26,BEHIND THE MASK,behind-the-mask
511,0.739,0.841,5,0.06,0.0312,0.0,0.173,0.562,106.99,199653,4,TWICE,2020-06-01,MORE & MORE,more-more
512,0.775,0.87,0,0.0576,0.0564,2.82e-06,0.273,0.501,129.956,225400,4,TWICE,2020-06-01,OXYGEN,oxygen
513,0.7,0.92,10,0.0536,0.115,2.93e-06,0.701,0.685,108.006,193467,4,TWICE,2020-06-01,FIREWORK,firework
514,0.818,0.633,7,0.0611,0.00539,0.00174,0.0446,0.814,111.517,186707,4,TWICE,2020-06-01,MAKE ME GO,make-me-go
515,0.696,0.751,11,0.161,0.138,0.0,0.282,0.478,110.8,168893,4,TWICE,2020-06-01,SHADOW,shadow
516,0.516,0.902,2,0.175,0.00146,5.31e-05,0.112,0.613,187.873,173347,4,TWICE,2020-06-01,DON'T CALL ME AGAIN,call-me-again
517,0.707,0.95,6,0.0645,0.0187,1.14e-05,0.35,0.589,110.029,191987,4,TWICE,2020-06-01,SWEET SUMMER DAY,sweet-summer-day
518,0.739,0.841,5,0.06,0.0312,0.0,0.173,0.562,106.99,199653,4,TWICE,2020-06-01,MORE & MORE,more-more
519,0.775,0.87,0,0.0576,0.0564,2.82e-06,0.273,0.501,129.956,225400,4,TWICE,2020-06-01,OXYGEN,oxygen
520,0.7,0.92,10,0.0536,0.115,2.93e-06,0.701,0.685,108.006,193467,4,TWICE,2020-06-01,FIREWORK,firework
521,0.818,0.633,7,0.0611,0.00539,0.00174,0.0446,0.814,111.517,186707,4,TWICE,2020-06-01,MAKE ME GO,make-me-go
522,0.696,0.751,11,0.161,0.138,0.0,0.282,0.478,110.8,168893,4,TWICE,2020-06-01,SHADOW,shadow
523,0.516,0.902,2,0.175,0.00146,5.31e-05,0.112,0.613,187.873,173347,4,TWICE,2020-06-01,DON’T CALL ME AGAIN,call-me-again
524,0.707,0.95,6,0.0645,0.0187,1.14e-05,0.35,0.589,110.029,191987,4,TWICE,2020-06-01,SWEET SUMMER DAY,sweet-summer-day
525,0.709,0.741,1,0.0572,0.0216,1.33e-06,0.111,0.702,120.002,202540,4,TWICE,2020-02-05,SWING,swing
526,0.678,0.808,5,0.0599,0.0569,0.0,0.288,0.765,125.938,219625,4,TWICE,2020-02-05,Fake & True,fake-true
527,0.832,0.9,9,0.0647,0.0217,0.000138,0.315,0.962,127.041,194973,4,TWICE,2020-02-05,Stronger,stronger
528,0.868,0.728,6,0.11,0.0439,0.0,0.0975,0.616,112.006,217651,4,TWICE,2020-02-05,Breakthrough,breakthrough
529,0.832,0.904,7,0.0729,0.261,0.00029,0.0932,0.81,120.038,222093,4,TWICE,2020-02-05,Changing!,
530,0.609,0.932,10,0.145,0.173,0.000946,0.396,0.755,179.995,206974,4,TWICE,2020-02-05,HAPPY HAPPY,happy-happy
531,0.754,0.91,10,0.0735,0.024,2.53e-06,0.302,0.695,119.972,201600,4,TWICE,2020-02-05,What You Waiting For,what-you-waiting-for
532,0.854,0.714,0,0.149,0.0305,0.0,0.0413,0.634,115.017,188840,4,TWICE,2020-02-05,Be OK,be-ok
533,0.642,0.874,7,0.206,0.114,0.00031,0.0397,0.888,204.112,181693,4,TWICE,2020-02-05,POLISH,polish
534,0.677,0.745,7,0.0463,0.0237,0.0067,0.0541,0.43,83.482,209467,4,TWICE,2020-02-05,How u doin',how-u
535,0.657,0.643,9,0.0279,0.116,0.0,0.336,0.536,80.01,226173,4,TWICE,2020-02-05,The Reason Why,the-reason-why
536,0.709,0.741,1,0.0572,0.0216,1.33e-06,0.111,0.702,120.002,202540,4,TWICE,2020-02-05,SWING,swing
537,0.678,0.808,5,0.0599,0.0569,0.0,0.288,0.765,125.938,219625,4,TWICE,2020-02-05,Fake & True,fake-true
538,0.832,0.9,9,0.0647,0.0217,0.000138,0.315,0.962,127.041,194973,4,TWICE,2020-02-05,Stronger,stronger
539,0.868,0.728,6,0.11,0.0439,0.0,0.0975,0.616,112.006,217651,4,TWICE,2020-02-05,Breakthrough,breakthrough
540,0.832,0.904,7,0.0729,0.261,0.00029,0.0932,0.81,120.038,222093,4,TWICE,2020-02-05,Changing!,
541,0.609,0.932,10,0.145,0.173,0.000946,0.396,0.755,179.995,206974,4,TWICE,2020-02-05,HAPPY HAPPY,happy-happy
542,0.754,0.91,10,0.0735,0.024,2.53e-06,0.302,0.695,119.972,201600,4,TWICE,2020-02-05,What You Waiting For,what-you-waiting-for
543,0.854,0.714,0,0.149,0.0305,0.0,0.0413,0.634,115.017,188840,4,TWICE,2020-02-05,Be OK,be-ok
544,0.642,0.874,7,0.206,0.114,0.00031,0.0397,0.888,204.112,181693,4,TWICE,2020-02-05,POLISH,polish
545,0.677,0.745,7,0.0463,0.0237,0.0067,0.0541,0.43,83.482,209467,4,TWICE,2020-02-05,How u doin',how-u
546,0.657,0.643,9,0.0279,0.116,0.0,0.336,0.536,80.01,226173,4,TWICE,2020-02-05,The Reason Why,the-reason-why
547,0.678,0.808,5,0.0599,0.0569,0.0,0.288,0.765,125.938,219625,4,TWICE,2019-11-20,Fake & True,fake-true
548,0.832,0.9,9,0.0647,0.0217,0.000138,0.315,0.962,127.041,194973,4,TWICE,2019-11-20,Stronger,stronger
549,0.868,0.728,6,0.11,0.0439,0.0,0.0975,0.616,112.006,217651,4,TWICE,2019-11-20,Breakthrough,breakthrough
550,0.832,0.904,7,0.0729,0.261,0.00029,0.0932,0.81,120.04,222093,4,TWICE,2019-11-20,Changing!,
551,0.609,0.932,10,0.145,0.173,0.000946,0.396,0.755,179.995,206974,4,TWICE,2019-11-20,HAPPY HAPPY,happy-happy
552,0.754,0.91,10,0.0735,0.024,2.53e-06,0.302,0.695,119.972,201600,4,TWICE,2019-11-20,What You Waiting For,what-you-waiting-for
553,0.854,0.714,0,0.149,0.0305,0.0,0.0413,0.634,115.017,188840,4,TWICE,2019-11-20,Be OK,be-ok
554,0.642,0.874,7,0.206,0.114,0.00031,0.0397,0.888,204.112,181693,4,TWICE,2019-11-20,POLISH,polish
555,0.677,0.745,7,0.0463,0.0237,0.0067,0.0541,0.43,83.482,209467,4,TWICE,2019-11-20,How u doin',how-u
556,0.657,0.643,9,0.0279,0.116,0.0,0.336,0.536,80.01,226173,4,TWICE,2019-11-20,The Reason Why,the-reason-why
557,0.678,0.808,5,0.0599,0.0569,0.0,0.288,0.765,125.938,219625,4,TWICE,2019-11-20,Fake & True,fake-true
558,0.832,0.9,9,0.0647,0.0217,0.000138,0.315,0.962,127.041,194973,4,TWICE,2019-11-20,Stronger,stronger
559,0.868,0.728,6,0.11,0.0439,0.0,0.0975,0.616,112.006,217651,4,TWICE,2019-11-20,Breakthrough,breakthrough
560,0.832,0.904,7,0.0729,0.261,0.00029,0.0932,0.81,120.04,222093,4,TWICE,2019-11-20,Changing!,
561,0.609,0.932,10,0.145,0.173,0.000946,0.396,0.755,179.995,206974,4,TWICE,2019-11-20,HAPPY HAPPY,happy-happy
562,0.754,0.91,10,0.0735,0.024,2.53e-06,0.302,0.695,119.972,201600,4,TWICE,2019-11-20,What You Waiting For,what-you-waiting-for
563,0.854,0.714,0,0.149,0.0305,0.0,0.0413,0.634,115.017,188840,4,TWICE,2019-11-20,Be OK,be-ok
564,0.642,0.874,7,0.206,0.114,0.00031,0.0397,0.888,204.112,181693,4,TWICE,2019-11-20,POLISH,polish
565,0.677,0.745,7,0.0463,0.0237,0.0067,0.0541,0.43,83.482,209467,4,TWICE,2019-11-20,How u doin',how-u
566,0.657,0.643,9,0.0279,0.116,0.0,0.336,0.536,80.01,226173,4,TWICE,2019-11-20,The Reason Why,the-reason-why
567,0.709,0.959,1,0.0603,0.0296,0.00188,0.107,0.644,128.983,206868,4,TWICE,2019-09-23,Feel Special,feel-special
568,0.776,0.844,0,0.167,0.0203,1.25e-06,0.14,0.716,133.987,177086,4,TWICE,2019-09-23,RAINBOW,rainbow
569,0.727,0.956,11,0.0725,0.046,0.00128,0.338,0.851,119.999,186970,4,TWICE,2019-09-23,GET LOUD,get-loud
570,0.756,0.897,0,0.078,0.0895,1.68e-05,0.14,0.619,128.038,193996,4,TWICE,2019-09-23,TRICK IT,trick-it
571,0.72,0.836,2,0.1,0.11,2.74e-06,0.0575,0.623,114.961,191228,4,TWICE,2019-09-23,LOVE FOOLISH,love-foolish
572,0.654,0.725,11,0.03,0.114,0.0,0.376,0.588,89.986,228917,3,TWICE,2019-09-23,21:29,
573,0.866,0.722,6,0.127,0.0486,0.0,0.0926,0.68,112.006,217651,4,TWICE,2019-09-23,BREAKTHROUGH - Korean Ver.,breakthrough-korean
574,0.708,0.959,1,0.0604,0.0296,0.00188,0.107,0.644,128.981,206867,4,TWICE,2019-09-23,Feel Special,feel-special
575,0.771,0.849,0,0.129,0.0236,5.49e-06,0.144,0.761,133.994,177080,4,TWICE,2019-09-23,RAINBOW,rainbow
576,0.729,0.953,11,0.0774,0.0464,0.00162,0.338,0.847,120.004,186973,4,TWICE,2019-09-23,GET LOUD,get-loud
577,0.752,0.896,0,0.0742,0.0867,6.75e-06,0.135,0.659,127.983,194000,4,TWICE,2019-09-23,TRICK IT,trick-it
578,0.721,0.84,2,0.0971,0.118,4.3e-06,0.0576,0.577,114.965,191227,4,TWICE,2019-09-23,LOVE FOOLISH,love-foolish
579,0.531,0.727,11,0.0427,0.126,0.0,0.429,0.616,179.986,228907,3,TWICE,2019-09-23,21:29,
580,0.865,0.715,6,0.122,0.0434,0.0,0.12,0.676,112.019,217693,4,TWICE,2019-09-23,BREAKTHROUGH (Korean Version),breakthrough
581,0.706,0.895,4,0.0502,0.0669,0.0,0.237,0.562,123.043,237490,4,TWICE,2018-12-26,STAY BY MY SIDE,stay-by-my-side
582,0.715,0.862,10,0.0444,0.0113,0.0,0.108,0.668,137.93,197800,4,TWICE,2018-12-26,BDZ,
583,0.74,0.928,7,0.0633,0.00288,0.0,0.319,0.671,129.955,183001,4,TWICE,2018-12-26,One More Time,one-more-time
584,0.599,0.943,0,0.0894,0.177,2.6e-05,0.141,0.84,174.059,202010,4,TWICE,2018-12-26,Candy Pop,candy-pop
585,0.806,0.858,8,0.0715,0.053,0.0,0.109,0.871,125.005,203040,4,TWICE,2018-12-26,L.O.V.E,
586,0.516,0.719,6,0.0458,0.16,0.0,0.0541,0.433,205.786,272493,4,TWICE,2018-12-26,Wishing,wishing
587,0.751,0.838,7,0.137,0.279,0.0,0.0673,0.579,129.985,203587,4,TWICE,2018-12-26,Say it again,say-it-again
588,0.656,0.994,6,0.0807,0.209,0.0,0.318,0.795,125.979,211800,4,TWICE,2018-12-26,Wake Me Up,wake-me-up
589,0.674,0.965,7,0.0696,0.016,9.59e-05,0.145,0.75,157.041,213956,4,TWICE,2018-12-26,BRAND NEW GIRL,brand-new-girl
590,0.613,0.558,8,0.0361,0.465,0.0,0.0975,0.358,142.003,231120,4,TWICE,2018-12-26,Be as ONE,be-as-one
591,0.713,0.848,10,0.0338,0.0148,0.0,0.0808,0.787,106.093,203816,4,TWICE,2018-12-26,I WANT YOU BACK,i-want-you-back
592,0.72,0.655,5,0.0248,0.383,0.0,0.156,0.468,104.977,210451,4,TWICE,2018-12-12,The Best Thing I Ever Did,the-best-thing-i-ever-did
